,id,type,x,y,name,artist_name,interaction
36,318,user,22.36045455932617,-12.751423835754395,u318,,
37,341,user,18.57086563110352,-10.44034481048584,u341,,
38,343,user,-10.146444320678713,22.4808406829834,u343,,
39,345,user,30.89197540283203,27.386802673339844,u345,,
40,359,user,27.65241813659668,-8.797821998596191,u359,,
41,365,user,-4.464818954467773,16.496644973754886,u365,,
42,391,user,20.792903900146484,-20.81702995300293,u391,,
43,393,user,22.92242431640625,-1.9610990285873413,u393,,
44,397,user,-14.418257713317873,20.142385482788086,u397,,
45,400,user,-11.750004768371582,14.327016830444336,u400,,
46,403,user,19.915977478027344,35.38553237915039,u403,,
47,419,user,-0.27996087074279785,38.17070007324219,u419,,
48,423,user,21.172042846679688,-12.927542686462402,u423,,
49,427,user,1.0164594650268557,23.75185394287109,u427,,
50,429,user,3.3916571140289307,22.907642364501953,u429,,
51,439,user,-4.057807445526123,20.721200942993164,u439,,
52,440,user,31.529428482055664,24.70363807678223,u440,,
53,447,user,23.76706314086914,-21.669158935546875,u447,,
54,462,user,26.482011795043945,-3.782374620437622,u462,,
55,466,user,13.355533599853516,43.21102523803711,u466,,
56,470,user,30.774511337280273,-8.703922271728517,u470,,
57,472,user,-12.576918601989744,20.25194358825684,u472,,
58,478,user,-7.933521270751952,12.800416946411133,u478,,
59,489,user,-4.353363037109375,21.562788009643555,u489,,
60,502,user,25.70450592041016,-27.67468452453613,u502,,
61,512,user,12.578378677368164,-20.10198783874512,u512,,
62,517,user,34.952880859375,4.483707904815674,u517,,
63,527,user,28.9216251373291,-12.18574047088623,u527,,
64,528,user,-7.346314907073975,17.573762893676758,u528,,
65,545,user,29.74840545654297,-11.089649200439453,u545,,
66,549,user,-4.619287490844727,16.554527282714847,u549,,
67,567,user,37.10330200195313,-11.02450466156006,u567,,
68,568,user,-7.789083003997803,23.71295547485352,u568,,
69,577,user,31.074079513549805,-15.820734977722168,u577,,
70,582,user,40.58879089355469,17.054697036743164,u582,,
71,589,user,34.81679153442383,4.570218563079834,u589,,
72,597,user,27.13607406616211,-13.639676094055176,u597,,
73,601,user,37.03876876831055,-11.11062717437744,u601,,
74,605,user,16.432065963745114,26.489023208618164,u605,,
75,633,user,18.898794174194336,-23.24359130859375,u633,,
76,636,user,1.1132594347000122,22.465839385986328,u636,,
77,639,user,-4.677850246429443,21.200693130493164,u639,,
78,651,user,34.421669006347656,4.2700748443603525,u651,,
79,662,user,-6.570797920227051,20.46968078613281,u662,,
80,670,user,21.830217361450195,-12.046263694763185,u670,,
81,671,user,34.77123641967773,2.261098861694336,u671,,
82,685,user,14.524290084838867,-35.885887145996094,u685,,
83,689,user,31.23844337463379,-3.506925344467163,u689,,
84,704,user,27.01235389709473,-7.347682476043701,u704,,
85,727,user,23.10190010070801,-11.842852592468262,u727,,
86,735,user,21.704524993896484,-13.66257095336914,u735,,
